ri1,ro1,ri2,ro2,ri3,ro3,rot1,rot2,x1
0,6,23,36,47,60,88,50,10
0,11,23,30,44,49,167,90,11
0,7,19,31,45,55,91,77,13
0,6,16,37,47,52,171,28,6
0,9,19,30,40,49,174,47,10
0,13,30,39,53,60,93,29,10
0,5,15,21,44,57,107,61,7
0,9,19,26,50,56,163,63,6
0,8,25,30,52,57,160,138,11
0,11,24,34,44,52,166,117,9
0,5,20,30,51,56,136,71,6
0,6,18,25,38,48,79,27,6
0,13,23,42,53,60,126,28,5
0,16,31,42,52,60,145,104,17
0,8,22,33,48,53,120,87,8
0,6,18,25,45,53,163,48,11
0,13,24,30,47,54,140,103,16
0,18,30,39,50,57,123,56,19
0,6,22,28,44,60,111,29,9
0,11,21,29,44,59,94,142,13
0,8,29,38,48,57,46,32,8
0,10,20,31,44,60,95,50,5
0,7,21,34,49,56,84,38,5
0,5,28,39,50,56,80,87,5
0,6,25,32,47,55,60,46,8
0,5,18,24,41,53,86,76,9
0,10,22,27,46,55,87,102,6
0,12,28,40,54,59,74,24,9
0,8,18,34,46,52,86,39,5
0,8,24,37,53,59,172,45,6
0,5,22,30,41,56,169,60,18
0,5,17,23,51,56,104,83,9
0,8,28,34,44,55,139,49,16
0,11,22,27,46,52,104,150,9
0,5,19,31,41,50,97,159,6
0,7,21,31,44,50,105,74,5
0,7,28,38,49,54,164,51,5
0,13,29,38,48,53,63,60,13
0,14,24,40,54,59,91,74,19
0,9,20,33,46,59,93,52,7
0,14,24,31,53,59,143,129,8
0,8,25,43,53,59,102,97,32
0,6,21,35,50,57,143,45,11
0,7,26,32,52,59,126,28,12
0,8,18,30,41,57,106,25,8
0,6,28,37,48,57,58,63,15
0,9,24,31,49,57,83,23,6
0,5,18,25,40,51,152,62,9
0,7,28,34,51,58,79,14,5
0,13,27,39,49,54,132,15,5
0,6,18,30,55,60,153,68,11
0,10,28,38,50,56,128,56,11
0,11,21,28,51,60,116,34,7
0,18,29,35,50,59,138,54,5
0,7,19,29,40,59,172,107,6
0,8,22,29,44,52,66,59,5
0,8,21,36,51,56,99,100,8
0,11,28,40,51,59,143,27,5
0,14,24,36,49,57,133,141,12
0,12,30,36,47,55,137,160,9
0,9,24,33,43,48,120,103,15
0,7,26,31,42,56,151,97,14
0,5,15,33,43,50,112,105,10
0,8,24,30,41,59,62,87,6
0,5,16,21,42,50,86,81,5
0,11,23,31,42,60,149,26,7
0,17,27,34,52,60,140,27,7
0,11,23,34,48,57,111,80,22
0,6,26,39,51,57,87,108,16
0,14,26,45,55,60,174,54,15
0,6,18,27,49,55,139,57,12
0,13,24,30,53,58,122,128,11
0,12,35,40,50,58,113,46,10
0,17,31,36,51,57,85,13,5
0,6,18,40,52,58,62,108,6
0,11,22,39,49,60,119,142,24
0,24,34,39,50,57,146,13,5
0,9,20,25,53,60,155,72,9
0,14,26,32,49,60,150,40,16
0,6,16,39,52,58,86,43,8
0,5,21,29,44,60,61,14,5
0,8,20,28,41,52,103,45,11
0,14,30,35,50,60,164,78,10
0,6,20,31,50,59,51,66,8
0,7,22,34,50,56,159,105,9
0,7,19,36,49,56,174,82,23
0,8,18,37,50,59,145,80,9
0,15,28,42,53,60,167,98,27
0,8,31,42,52,58,99,153,12
0,8,18,39,49,57,149,23,6
0,6,23,31,47,53,75,118,11
0,9,19,26,37,42,87,116,10
0,7,22,28,46,56,108,151,12
0,9,29,36,51,57,68,148,16
0,10,22,28,39,59,162,147,7
0,16,28,36,51,60,172,140,10
0,13,30,37,53,58,174,76,18
0,9,26,35,52,60,125,95,21
0,19,29,34,46,59,134,37,5
0,5,31,37,47,58,140,15,5
0,13,25,40,51,57,97,28,10
0,6,22,40,53,60,53,55,19
0,10,20,33,50,58,126,52,18
0,7,24,34,48,58,96,16,5
0,16,26,33,43,51,141,16,5
0,11,21,31,42,52,122,70,20
0,13,27,36,54,59,133,84,19
0,5,35,40,51,57,174,30,9
0,9,22,34,44,52,69,61,9
0,10,26,32,46,54,161,21,8
0,12,27,38,52,60,130,13,5
0,12,26,34,47,60,132,40,10
0,23,33,40,54,60,173,170,7
0,5,25,35,48,53,37,119,9
0,10,25,34,45,60,174,39,15
0,9,19,34,46,53,154,33,8
0,8,19,25,37,55,128,38,9
0,8,18,32,43,48,138,102,22
0,9,24,36,49,54,148,45,5
0,9,23,29,42,50,78,37,13
0,6,19,24,51,56,94,137,8
0,5,15,31,41,53,147,103,12
0,7,21,33,51,56,128,76,9
0,6,18,25,40,58,159,160,12
0,11,25,31,47,56,120,83,9
0,13,26,35,54,60,95,18,6
0,7,26,34,44,50,150,58,10
0,14,26,41,51,56,116,34,13
0,23,34,43,54,60,95,22,9
0,5,15,24,40,55,123,40,10
0,5,26,31,49,58,52,127,9
0,11,28,33,44,60,57,21,6
0,6,19,26,42,47,109,149,6
0,5,23,28,47,59,173,27,10
0,5,19,39,50,56,109,58,10
0,8,27,35,48,54,56,43,17
0,7,18,31,49,54,61,71,17
0,5,16,29,44,54,52,115,19
0,12,24,37,50,55,160,12,5
0,12,27,40,50,60,148,136,17
0,7,30,38,49,60,137,34,8
0,6,16,37,51,59,154,56,16
0,11,32,37,50,57,51,31,13
0,16,26,33,47,59,125,97,12
0,6,20,31,44,49,121,170,16
0,10,31,36,49,54,127,21,6
0,14,27,33,45,60,133,107,13
0,9,29,39,49,60,54,100,14
0,7,23,35,54,59,71,75,14
0,6,17,32,42,54,90,88,11
0,10,24,33,44,58,138,105,5
0,13,27,36,53,59,96,23,7
0,7,25,31,45,58,166,31,7
0,7,26,39,51,58,153,132,22
0,6,17,22,36,45,76,147,5
0,11,27,36,46,56,131,158,11
0,11,21,35,51,59,127,164,12
0,5,32,37,50,57,77,50,11
0,7,24,31,43,50,54,114,12
0,15,29,39,52,59,162,28,7
0,11,34,41,51,60,69,52,13
0,6,16,32,48,58,146,127,10
0,8,18,24,47,54,126,13,5
0,7,18,36,47,55,90,85,14
0,14,31,41,55,60,107,76,6
0,9,22,29,39,56,165,98,12
0,8,29,39,52,58,174,36,5
0,12,26,38,48,54,68,133,9
0,18,29,36,46,58,170,29,7
0,8,24,36,48,56,128,138,9
0,21,32,39,49,59,165,165,13
0,8,30,41,53,58,85,52,23
0,6,24,35,49,58,69,95,11
0,14,24,33,50,59,160,81,11
0,10,27,32,49,58,81,84,13
0,12,27,39,53,59,78,159,25
0,12,25,39,51,58,165,89,15
0,5,30,37,50,59,53,28,6
0,10,20,36,47,60,166,40,7
0,7,24,30,43,56,138,35,7
0,5,15,23,50,56,82,22,7
0,11,24,29,48,54,79,21,8
0,10,23,39,51,60,136,52,22
0,6,23,32,46,51,90,13,5
0,6,21,31,44,52,85,78,12
0,5,16,29,40,52,74,88,14
0,6,21,33,43,52,68,20,7
0,11,23,31,42,55,113,20,5
0,5,17,23,42,60,83,75,8
0,9,20,27,37,60,166,151,8
0,9,25,31,50,59,144,143,16
0,13,31,41,51,56,138,143,10
0,6,20,30,40,50,119,172,20
0,20,31,39,49,55,153,72,7
0,5,18,31,55,60,114,59,8
0,7,18,34,53,58,146,67,20
0,6,19,27,41,52,99,49,7
0,6,21,26,39,53,52,57,10
0,5,15,21,48,53,107,42,12
0,6,20,31,47,55,70,114,5
0,12,37,42,53,60,165,37,15
0,9,22,29,40,55,80,58,6
0,8,18,24,38,57,78,58,12
0,14,30,35,49,54,86,129,10
0,5,19,27,50,59,103,30,12
0,5,20,43,53,58,149,174,18
0,12,24,34,50,60,92,108,14
0,5,25,32,52,60,115,20,6
0,7,19,25,40,54,122,171,9
0,6,28,41,51,57,96,76,12
0,11,22,28,49,56,149,173,5
0,14,27,34,51,56,145,103,15
0,9,21,26,39,59,147,154,9
0,7,19,27,41,57,148,87,7
0,6,18,31,46,58,116,27,10
0,7,22,27,41,49,76,65,8
0,10,35,40,52,58,76,105,15
0,6,16,29,40,54,115,123,9
0,7,23,29,43,51,103,30,8
0,6,18,23,39,56,111,22,5
0,7,22,29,52,60,61,125,6
0,11,25,31,41,59,163,22,7
0,5,26,34,51,60,80,171,15
0,7,27,38,54,59,140,101,18
0,5,19,43,53,59,79,30,7
0,5,29,36,47,60,41,98,9
0,10,24,29,40,46,124,51,11
0,5,24,32,46,52,42,75,13
0,15,30,38,49,60,82,32,12
0,6,29,39,50,58,72,165,18
0,5,20,28,39,49,69,43,12
0,7,20,36,46,54,172,110,25
0,7,18,28,40,59,142,33,7
0,6,16,34,54,59,79,129,8
0,6,20,31,48,57,57,31,6
0,8,24,37,55,60,91,28,9
0,7,19,34,51,58,72,88,21
0,6,22,38,48,58,108,116,25
0,11,26,37,50,57,124,153,16
0,6,20,31,41,53,71,52,9
0,15,27,33,44,55,104,59,13
0,5,16,21,42,48,129,43,5
0,6,22,27,45,55,143,95,8
0,10,21,29,50,56,131,28,9
0,8,21,31,49,57,163,26,8
0,8,23,34,47,54,119,58,21
0,6,26,36,51,59,95,61,10
0,13,23,35,48,56,160,63,16
0,7,25,37,52,57,124,14,6
0,8,19,27,44,59,135,65,11
0,10,23,35,48,53,73,140,15
0,5,17,29,39,59,154,68,17
0,7,20,30,47,57,102,35,6
0,9,29,35,45,50,75,27,10
0,11,23,43,53,60,172,98,10
0,10,20,28,43,60,93,62,9
0,12,29,39,55,60,143,101,22
0,7,23,31,43,53,96,47,5
0,11,30,35,51,59,149,99,14
0,6,17,28,45,52,126,59,14
0,5,17,28,43,52,94,161,19
0,9,26,38,49,60,78,90,7
0,7,17,22,33,56,119,54,7
0,10,21,32,49,54,158,80,17
0,6,18,33,46,60,95,13,5
0,6,20,32,43,51,81,27,7
0,7,17,26,42,54,127,140,9
0,11,23,33,48,58,161,70,5
0,8,19,28,47,60,125,52,6
0,10,31,37,50,56,154,88,5
0,6,21,28,40,49,52,107,9
0,20,31,41,53,59,122,80,12
0,8,25,33,50,58,145,13,5
0,6,23,30,43,57,62,80,12
0,10,21,33,48,53,92,137,13
0,9,21,26,38,48,121,20,5
0,8,19,29,44,50,97,165,19
0,8,18,30,43,54,94,57,17
0,7,27,33,44,49,90,26,7
0,6,26,37,48,58,57,110,8
0,8,21,34,45,58,70,32,9
0,9,25,30,44,53,54,164,9
0,6,17,45,55,60,155,164,6
0,9,19,32,52,60,98,43,9
0,9,21,26,50,58,100,29,12
0,9,19,30,54,59,115,49,9
0,8,19,26,43,60,134,95,11
0,10,29,34,54,60,62,126,7
0,6,25,31,47,60,57,40,10
0,15,31,42,54,60,166,21,5
0,7,24,32,45,50,108,38,9
0,6,26,31,41,48,136,23,7
0,6,31,41,52,57,140,42,14
0,7,24,38,53,59,61,67,16
0,8,30,36,47,57,43,82,10
0,5,19,33,44,56,165,112,5
0,8,20,31,41,46,154,54,9
0,5,23,30,40,51,136,57,15
0,16,28,34,46,54,115,59,7
0,18,39,44,54,60,114,16,5
0,17,29,36,49,59,90,36,8
0,6,17,23,52,59,163,151,8
0,6,21,35,55,60,158,108,24
0,5,17,24,48,57,100,43,11
0,7,24,32,43,56,57,55,6
0,14,26,37,53,59,87,142,20
0,8,31,41,53,59,117,137,5
0,10,21,38,51,60,153,123,15
0,6,19,27,45,55,88,35,11
0,5,21,28,42,59,171,128,12
0,6,30,39,51,56,132,14,6
0,10,23,32,48,55,133,84,9
0,15,26,34,49,58,140,125,13
0,6,25,34,48,60,109,76,18
0,8,18,26,43,50,166,81,16
0,8,20,25,48,58,84,44,7
0,10,20,29,41,52,106,52,9
0,10,20,33,48,53,127,118,7
0,8,24,34,53,60,136,51,19
0,14,25,33,44,60,130,88,7
0,5,15,34,52,60,131,20,5
0,6,21,32,43,52,119,18,5
0,5,22,33,51,59,118,37,7
0,6,17,30,45,58,77,53,8
0,6,18,30,41,49,150,48,5
0,5,18,26,38,46,79,40,9
0,8,24,37,50,60,76,64,18
0,13,24,36,46,59,161,76,11
0,13,30,35,48,53,101,55,14
0,8,21,30,49,60,166,44,7
0,8,28,38,48,56,170,81,14
0,7,20,39,49,56,136,134,11
0,11,25,31,52,59,82,13,5
0,6,19,24,34,46,135,43,5
0,7,18,29,44,50,141,24,7
0,6,16,41,51,59,152,134,11
0,6,19,27,37,45,104,168,9
0,6,23,34,47,56,139,25,6
0,16,31,36,48,56,89,35,12
0,11,24,43,53,60,141,43,11
0,6,20,33,47,59,101,109,11
0,9,29,36,48,55,134,31,7
0,8,18,40,52,57,159,101,29
0,10,23,30,41,53,169,50,8
0,12,25,36,49,60,72,67,10
0,19,32,39,52,57,121,135,6
0,10,21,30,41,58,118,59,13
0,6,16,31,43,58,158,148,18
0,9,28,36,48,54,145,33,7
0,17,31,42,52,60,126,53,6
0,6,18,23,35,59,129,22,6
0,5,17,23,36,41,114,145,7
0,7,29,35,47,59,143,16,5
0,19,35,42,55,60,120,142,6
0,13,26,34,49,54,74,19,6
0,10,20,25,39,48,146,76,6
0,6,17,32,48,53,96,88,12
0,10,21,32,47,54,155,144,16
0,10,26,40,53,58,143,11,5
0,5,18,26,51,58,119,79,11
0,6,19,36,49,55,65,93,21
0,6,22,32,45,53,83,13,5
0,6,17,25,53,60,160,13,5
0,7,19,26,39,55,164,162,8
0,19,33,43,53,58,98,22,8
0,7,19,29,47,53,99,21,8
0,5,22,42,52,59,62,169,13
0,7,17,25,49,60,110,70,7
0,10,26,40,55,60,137,121,5
0,13,25,30,51,60,91,119,5
0,17,32,38,48,56,157,63,15
0,12,30,38,54,59,155,27,6
0,5,16,22,41,47,151,113,10
0,8,22,33,45,59,112,119,22
0,8,25,30,49,57,101,128,11
0,5,18,24,49,56,161,49,9
0,9,22,32,52,60,160,90,16
0,6,17,22,39,55,105,67,11
0,6,18,25,38,57,173,52,11
0,10,29,39,51,56,105,60,23
0,17,33,39,49,55,137,120,7
0,8,29,38,49,59,117,126,9
0,9,19,36,50,55,112,116,6
0,8,26,33,47,54,137,38,10
0,8,33,40,51,57,40,26,8
0,10,26,41,55,60,68,100,27
0,7,30,38,48,60,104,150,18
0,13,26,44,54,60,173,136,27
0,6,25,30,42,57,101,48,10
0,10,21,26,47,56,137,107,6
0,9,29,43,53,58,80,20,9
0,8,28,42,55,60,43,59,24
0,6,18,23,37,42,170,86,6
0,8,22,33,49,59,171,147,14
0,13,28,42,55,60,126,136,27
0,9,31,40,50,58,157,94,15
0,5,27,38,50,55,132,81,21
0,8,28,39,55,60,67,137,9
0,5,25,34,51,60,106,30,13
0,6,19,31,41,57,99,158,19
0,5,24,35,54,59,108,73,21
0,7,18,28,41,46,70,111,11
0,9,21,32,47,57,96,150,20
0,8,25,31,52,60,149,73,10
0,10,23,33,53,58,174,140,5
0,5,16,33,45,58,94,42,10
0,5,20,28,39,57,52,102,13
0,13,24,29,44,59,82,154,6
0,5,22,40,50,60,84,45,7
0,5,16,36,46,56,161,29,11
0,9,28,40,51,58,90,41,11
0,6,17,25,43,51,162,129,6
0,13,31,39,49,54,60,56,11
0,9,21,40,53,59,89,105,15
0,5,17,23,47,60,92,115,7
0,6,18,27,40,47,166,122,15
0,5,18,28,52,58,97,20,5
0,12,26,33,51,60,134,25,5
0,15,25,30,42,52,131,42,5
0,5,16,22,49,58,151,24,10
0,8,19,30,41,59,159,62,6
0,6,31,36,53,59,145,171,9
0,18,30,37,53,59,106,60,11
0,13,23,29,51,58,110,25,11
0,6,17,23,45,59,105,83,6
0,5,20,25,44,54,42,85,7
0,16,26,40,52,59,151,41,17
0,5,20,27,37,43,51,31,9
0,9,24,31,43,53,158,79,16
0,6,24,39,52,59,44,49,12
0,10,22,34,46,51,87,80,13
0,11,30,39,51,57,88,138,12
0,8,19,29,50,60,144,14,6
0,13,23,41,51,59,121,66,17
0,23,35,41,51,59,162,26,7
0,12,28,35,46,56,153,126,11
0,21,31,42,52,58,153,113,21
0,13,26,33,44,55,122,19,6
0,9,24,36,48,60,103,62,13
0,6,34,41,55,60,133,58,8
0,18,34,45,55,60,74,124,13
0,6,16,23,52,57,77,104,14
0,9,32,42,52,57,162,71,20
0,7,19,38,50,56,94,30,11
0,20,30,38,53,59,127,89,18
0,5,15,25,40,56,118,43,7
0,5,20,25,37,43,57,171,8
0,18,28,35,46,60,151,110,6
0,10,32,40,50,56,124,81,22
0,8,18,27,46,52,78,72,14
0,7,17,35,45,50,104,151,7
0,16,27,33,47,60,103,18,7
0,5,18,31,42,51,168,75,18
0,5,17,27,38,47,93,30,5
0,12,25,32,45,53,89,141,13
0,16,26,32,42,58,160,63,13
0,5,24,29,40,45,157,59,14
0,14,26,34,44,58,81,61,15
0,11,27,38,48,55,78,111,9
0,14,26,31,47,54,85,38,8
0,5,26,31,43,56,100,112,6
0,14,30,42,52,57,119,165,16
0,5,22,35,49,59,143,66,9
0,9,25,39,52,60,69,72,14
0,10,23,30,51,58,163,12,5
0,8,19,26,41,52,124,55,13
0,5,17,26,41,57,173,67,15
0,6,16,27,46,58,99,37,5
0,7,26,38,49,56,118,16,6
0,5,17,26,47,56,172,133,17
0,9,25,34,46,55,126,71,5
0,11,22,29,39,54,99,136,10
0,15,28,41,53,59,158,66,12
0,5,27,35,49,59,71,97,15
0,12,23,28,39,54,143,63,8
0,5,17,34,44,51,98,39,10
0,17,39,44,55,60,169,68,10
0,8,21,35,47,59,93,42,7
0,11,25,43,53,58,140,90,20
0,5,15,34,54,60,143,153,15
0,7,29,41,53,59,88,35,11
0,5,20,31,47,57,116,31,10
0,13,23,32,48,53,170,25,5
0,5,16,23,50,57,75,117,13
0,9,26,35,46,55,142,105,13
0,5,16,21,35,40,103,37,11
0,5,24,30,45,52,84,81,12
0,7,20,27,52,58,63,18,6
0,12,29,39,54,60,115,78,23
0,8,31,41,52,58,152,135,9
0,19,32,43,55,60,83,44,14
0,11,28,42,54,59,93,59,6
0,14,25,33,49,54,115,65,11
0,6,22,27,49,54,79,46,13
0,7,25,30,43,54,117,42,6
0,9,20,29,46,54,170,25,8
0,8,18,27,49,55,111,29,6
0,8,18,29,50,55,71,132,18
0,6,23,39,50,57,107,125,19
0,9,21,32,49,59,167,78,10
0,7,31,36,51,59,61,42,10
0,7,19,28,39,60,62,48,11
0,8,25,38,48,58,74,56,6
0,14,24,36,52,57,137,60,7
0,6,32,37,49,56,54,35,9
0,5,17,35,49,58,98,136,23
0,6,21,36,48,60,62,23,8
0,9,23,29,47,54,93,41,5
0,8,19,26,41,55,156,17,5
0,6,25,34,48,60,52,132,9
0,5,17,30,45,60,72,13,5
0,5,19,27,37,53,115,58,8
0,8,27,35,45,51,73,20,5
0,8,21,26,36,41,86,133,7
0,11,21,37,54,60,169,95,28
0,5,21,32,44,53,49,35,7
0,10,21,26,54,59,113,47,6
0,11,27,34,51,58,121,71,13
0,9,22,28,45,55,145,29,9
0,5,26,37,47,56,66,117,12
0,5,17,30,46,52,52,43,11
0,8,24,40,51,56,142,79,29
0,15,26,33,43,49,101,62,8
0,14,24,30,50,59,126,141,13
0,6,18,36,50,55,134,42,11
0,6,22,32,50,56,130,36,7
0,6,20,32,53,59,90,31,6
0,5,25,35,47,57,120,79,6
0,5,25,32,48,59,166,54,17
0,14,33,38,49,54,138,85,16
0,7,20,41,53,58,101,146,28
0,10,34,39,49,59,163,76,17
0,5,18,26,47,57,113,24,5
0,5,16,31,48,57,93,96,18
0,5,18,30,41,48,154,32,5
0,7,18,26,41,52,116,56,8
0,7,19,24,45,56,133,15,5
0,5,18,31,53,58,148,51,13
0,5,16,21,34,48,94,26,7
0,6,17,27,37,46,169,50,9
0,5,19,29,44,52,158,160,9
0,7,17,23,33,44,95,19,5
0,9,20,38,49,56,104,22,8
0,15,35,40,50,58,96,21,8
0,7,20,25,35,41,55,42,12
0,9,19,31,42,49,113,140,14
0,7,23,34,47,57,129,40,12
0,5,18,24,35,56,73,96,11
0,9,19,30,48,60,85,66,6
0,11,26,35,47,59,117,42,14
0,5,27,32,45,54,126,16,6
0,19,38,45,55,60,123,98,17
0,5,25,31,44,59,57,23,7
0,9,25,36,47,58,62,40,10
0,6,16,29,45,50,133,127,9
0,18,33,39,49,56,173,81,18
0,5,16,34,46,60,68,71,20
0,5,17,26,41,58,128,43,14
0,10,27,32,44,54,121,105,15
0,6,19,24,39,55,163,21,7
0,5,15,27,53,59,94,16,5
0,15,26,33,46,55,117,42,8
0,5,20,33,54,59,66,121,11
0,11,22,28,48,58,155,25,6
0,6,23,38,54,59,108,13,6
0,9,27,35,52,57,63,96,18
0,13,23,29,40,51,84,16,5
0,7,20,40,51,59,153,40,13
0,7,19,26,42,47,120,61,15
0,5,18,30,48,53,98,37,5
0,9,20,27,42,52,113,116,5
0,7,18,25,45,54,86,15,5
0,7,26,39,50,57,115,38,5
0,11,26,31,43,58,64,69,14
0,11,23,35,47,56,119,108,18
0,9,24,29,50,58,169,143,7
0,9,24,41,51,60,99,32,6
0,16,27,38,49,57,140,53,10
0,7,27,36,50,55,170,18,7
0,5,21,32,43,52,172,106,18
0,5,26,31,41,59,130,92,5
0,6,21,31,43,54,83,166,16
0,16,30,37,47,54,169,66,12
0,6,17,34,49,56,101,98,7
0,6,20,39,49,57,124,130,14
0,17,30,36,50,57,132,125,17
0,14,26,41,51,56,155,33,6
0,7,21,33,44,58,65,29,5
0,6,16,23,42,56,132,55,9
0,6,22,31,47,57,88,38,14
0,7,24,33,44,60,127,67,18
0,7,25,30,45,56,165,41,8
0,8,28,40,50,58,73,75,9
0,6,16,31,46,58,100,170,11
0,18,29,34,46,60,101,93,12
0,8,24,32,46,60,76,150,18
0,11,21,38,53,60,172,50,20
0,7,19,27,52,57,114,36,16
0,5,25,42,53,59,150,80,21
0,10,24,30,51,58,161,30,6
0,12,24,36,52,59,151,23,5
0,13,23,31,49,60,161,119,9
0,12,24,34,49,59,144,151,7
0,11,32,44,55,60,135,105,24
0,6,20,28,39,52,141,64,6
0,5,22,29,48,59,50,13,5
0,14,24,32,44,59,113,65,11
0,9,20,27,53,60,96,58,9
0,14,24,33,44,55,109,61,16
0,7,19,34,51,58,169,92,11
0,8,24,32,53,59,118,37,15
0,8,22,36,55,60,61,30,7
0,10,29,37,49,54,62,85,16
0,7,22,35,55,60,87,46,18
0,11,23,31,45,54,122,120,13
0,7,23,38,49,54,85,36,5
0,10,22,39,50,57,168,81,7
0,7,17,28,42,57,81,101,11
0,6,17,35,47,57,151,119,7
0,6,17,34,48,58,149,52,13
0,5,28,36,48,54,75,64,12
0,9,21,40,50,58,75,23,8
0,15,26,36,48,53,143,77,6
0,6,20,36,48,57,49,38,14
0,11,21,34,50,55,122,155,20
0,5,18,39,51,58,174,23,7
0,9,27,33,51,59,140,83,11
0,8,26,31,47,53,94,46,7
0,7,31,43,53,58,55,162,25
0,10,26,32,44,54,110,40,6
0,10,25,30,44,50,145,19,6
0,5,23,31,48,57,97,155,9
0,8,18,28,39,51,97,97,12
0,14,26,36,48,56,124,84,11
0,15,34,41,51,58,82,55,11
0,9,35,41,53,58,72,70,7
0,10,28,34,44,51,91,20,6
0,6,16,22,46,57,130,172,7
0,5,19,39,52,57,149,34,14
0,10,25,32,49,58,135,38,8
0,9,19,27,47,59,114,46,6
0,6,17,27,42,59,141,66,7
0,5,24,33,45,59,174,41,12
0,5,17,23,44,57,63,163,8
0,5,24,29,42,55,39,87,9
0,6,29,35,46,54,61,55,7
0,5,21,40,52,59,93,156,19
0,13,33,41,52,59,71,118,18
0,5,24,34,47,58,92,85,8
0,5,26,39,50,56,147,19,5
0,6,29,34,50,57,92,41,14
0,8,28,39,52,60,48,21,9
0,7,20,27,45,54,126,173,7
0,7,19,32,43,53,89,88,11
0,6,16,22,41,53,153,115,12
0,14,25,34,45,52,111,52,9
0,7,18,30,47,59,167,55,12
0,5,28,40,50,59,69,128,21
0,9,28,34,45,52,116,70,9
0,12,22,39,49,57,140,37,13
0,10,23,32,48,59,98,49,15
0,14,28,34,45,57,91,50,16
0,9,24,33,45,56,117,47,7
0,7,25,31,41,53,153,174,16
0,8,18,31,54,59,148,51,5
0,7,31,43,54,59,144,30,13
0,6,19,32,43,50,167,105,18
0,13,24,33,48,57,120,168,14
0,8,18,28,41,60,86,23,8
0,10,31,38,54,60,159,63,14
0,9,19,29,43,48,75,47,6
0,6,25,31,47,58,170,55,13
0,11,30,37,49,54,121,123,10
0,17,31,37,49,55,138,24,6
0,6,16,28,54,59,97,49,5
0,10,22,31,48,55,125,140,13
0,8,22,37,48,57,92,91,22
0,5,21,40,50,59,167,133,6
0,7,26,31,43,50,104,89,7
0,11,24,29,52,59,135,17,5
0,8,19,30,45,59,93,60,19
0,7,18,30,47,56,170,28,7
0,11,27,32,47,56,68,49,8
0,13,30,35,51,59,89,105,15
0,6,18,37,52,58,102,120,5
0,8,24,40,50,57,166,48,19
0,8,25,31,43,59,145,99,5
0,15,36,41,55,60,111,12,5
0,5,20,33,43,50,107,107,24
0,14,25,34,46,60,93,145,12
0,10,21,38,52,58,165,120,24
0,8,18,24,35,58,149,60,11
0,8,18,36,50,55,75,48,11
0,16,34,41,52,57,148,36,14
0,7,24,35,46,59,101,163,8
0,8,23,30,44,50,64,32,11
0,5,20,26,42,47,107,26,9
0,13,23,31,43,51,158,75,9
0,5,18,33,45,59,153,69,16
0,10,24,30,44,51,71,27,5
0,13,24,43,53,60,113,11,5
0,10,20,29,39,52,100,102,9
0,7,18,28,46,60,91,57,10
0,5,20,29,40,59,84,23,5
0,10,22,30,50,56,145,42,13
0,10,30,40,51,58,94,85,13
0,10,28,36,53,58,94,44,15
0,6,19,31,45,50,141,44,13
0,7,17,27,44,58,149,142,6
0,10,22,27,46,53,129,95,12
0,6,18,32,44,55,141,77,20
0,6,16,21,37,44,149,47,6
0,8,24,33,53,60,158,64,7
0,18,31,40,53,60,135,134,15
0,5,16,25,52,57,56,91,10
0,9,23,36,51,56,60,94,25
0,7,19,30,45,53,61,137,9
0,6,16,37,55,60,70,117,11
0,9,22,36,51,57,96,40,17
0,25,36,42,53,60,109,40,8
0,7,21,29,40,47,128,26,6
0,9,23,28,51,59,139,136,10
0,6,28,38,54,60,75,87,14
0,5,23,35,51,57,107,99,11
0,14,25,40,51,57,166,120,5
0,6,19,30,46,57,114,50,12
0,5,20,27,43,52,98,56,9
0,7,17,31,42,47,127,27,9
0,7,19,39,50,59,68,19,7
0,8,20,29,51,58,132,132,14
0,11,29,34,47,55,163,44,13
0,13,25,38,50,56,169,41,6
0,5,18,23,35,49,132,46,12
0,12,34,42,53,60,106,117,5
0,8,25,32,45,56,125,23,6
0,5,20,36,47,54,63,141,6
0,11,21,32,45,60,173,27,5
0,9,34,40,54,60,143,72,19
0,11,35,40,53,59,76,17,6
0,12,25,32,45,58,157,93,6
0,5,22,29,45,51,103,70,8
0,7,17,23,34,57,127,89,12
0,9,27,37,49,57,107,29,9
0,15,35,44,54,60,160,106,14
0,9,21,41,51,59,144,161,26
0,14,24,32,42,55,113,55,14
0,7,24,38,51,58,115,136,24
0,7,18,36,46,57,158,113,19
0,8,29,36,50,59,171,90,12
0,9,23,39,50,56,92,66,11
0,5,20,29,44,52,79,22,6
0,5,18,28,43,55,47,19,7
0,12,29,43,53,58,100,119,14
0,5,26,41,52,58,151,72,25
0,7,20,32,53,60,148,119,12
0,5,18,29,51,59,123,57,5
0,6,17,26,38,44,170,81,6
0,7,27,32,42,49,77,108,15
0,5,19,27,41,46,64,69,14
0,5,24,42,53,60,57,126,21
0,12,23,30,44,59,139,116,8
0,5,25,31,43,48,148,62,15
0,8,25,36,50,60,53,33,12
0,5,19,31,43,56,80,62,6
0,6,22,34,48,59,166,49,10
0,14,24,31,43,50,116,24,5
0,8,19,27,40,55,64,22,6
0,7,21,32,44,51,170,18,5
0,5,15,31,45,54,172,29,6
0,7,28,36,48,56,172,65,9
0,5,17,34,48,54,158,17,7
0,15,32,38,49,60,82,161,10
0,5,16,28,42,57,143,30,7
0,5,26,36,47,60,81,47,10
0,5,30,37,51,58,71,139,13
